"year","country_name","country_code","co2_per_capita","gdp_per_capita","pm2_5","mortality_rate_infant","mortality_rate_neonatal","mortality_rate_under_5","health_expenditure_percent_of_gdp","population","immunization","basic_sanitation","region","income_level"
2013,"DOMINICAN REPUBLIC","DOM",2.09580517022116,6171.29506392047,16.85065699,28.9,24.5,35.1,4.91598225,10157051,"83","84.125197712206","Latin America and Caribbean","Upper middle income"
2013,"ECUADOR","ECU",2.5250351571193,6050.3546113274,19.99272951,14.3,7.8,16.6,6.80123425,15722989,"97","83.68006815604","Latin America and Caribbean","Upper middle income"
2013,"EGYPT, ARAB REP.","EGY",2.29022523426049,3088.8908340843,74.75519581,21.4,13.4,25.3,4.91730928,93377890,"96","95.3042855607555","Middle East and North Africa","Lower middle income"
2013,"EL SALVADOR","SLV",1.04367501384658,3555.16209958481,26.89077892,14.4,8.2,16.7,9.05235958,6185642,"94","84.8497505668913","Latin America and Caribbean","Upper middle income"
2013,"EQUATORIAL GUINEA","GNQ",4.81534092050989,17644.5943098203,39.40271655,72.1,33.5,100.2,1.87566757,1243941,"51","66.0469430159927","Sub-Saharan Africa","Upper middle income"
2013,"ESTONIA","EST",14.2993496950297,19056.0019226991,7.541812181,2.8,1.6,3.6,6.01667261,1317997,"94","99.1065936886103","Europe and Central Asia","High income"
2013,"ESWATINI","SWZ",0.855748672784778,4111.12835304282,23.37482286,52.7,26.2,67.9,7.45703411,1118319,"96","59.1312693070047","Sub-Saharan Africa","Lower middle income"
2013,"ETHIOPIA","ETH",0.104968497193462,490.792474148698,35.36549106,47.3,34.4,69.6,4.07506514,97084366,"55","6.82389059062955","Sub-Saharan Africa","Low income"
2013,"FIJI","FJI",1.16798565443433,4586.95616503226,11.14022253,20.2,9.2,23.8,3.20040679,913453,"96","92.2023749695212","East Asia and Pacific","Upper middle income"
2013,"FINLAND","FIN",9.2280857485569,49892.2233632736,5.983816655,2.2,1.4,2.7,9.80534649,5438972,"97","99.4479910161812","Europe and Central Asia","High income"
2013,"FRANCE","FRA",5.12789942785166,42602.7179652671,13.61154039,3.1,2.3,4.1,11.40466881,66002289,"90","98.6531697214729","Europe and Central Asia","High income"
2013,"GABON","GAB",3.0439443052508,9250.08111738777,37.16684022,37.3,22.7,54.2,2.84087205,1902226,"70","47.2348995593806","Sub-Saharan Africa","Upper middle income"
2013,"GAMBIA, THE","GMB",0.202647786757678,647.385537546887,51.51717091,42.1,31,65.2,3.91374874,2124869,"96","46.4844349819106","Sub-Saharan Africa","Low income"
2013,"GEORGIA","GEO",2.15834227262897,4623.88471369397,19.58915924,10.2,7.9,11.4,7.88304853,3717668,"97","87.2816809639159","Europe and Central Asia","Upper middle income"
2013,"GERMANY","DEU",9.62422936749002,46298.9229177345,13.57835046,3.3,2.3,4,10.99848843,80645605,"97","99.2247917702079","Europe and Central Asia","High income"
2013,"GHANA","GHA",0.504973606930306,2282.40750113579,47.78909296,42.2,27.9,60.5,4.59225416,27525597,"89","18.1892648687887","Sub-Saharan Africa","Lower middle income"
2013,"GREECE","GRC",6.61037895212413,21787.7877636036,16.69353,3.6,2.5,4.2,8.43796444,10965211,"99","98.8267962356801","Europe and Central Asia","High income"
2013,"GRENADA","GRD",2.71153106161016,7205.25476521885,20.08742225,13.9,10,15.9,5.62652922,116945,"94","91.4938921337197","Latin America and Caribbean","Upper middle income"
2013,"GUATEMALA","GTM",0.867210613999047,3522.76754110253,32.24187476,25.6,14.4,30.8,5.77188921,15043981,"91","66.3848057892788","Latin America and Caribbean","Upper middle income"
2013,"GUINEA","GIN",0.195379103300369,757.692272508395,45.97257249,73.4,34.3,115.7,3.46108699,11055430,"54","20.8963805793729","Sub-Saharan Africa","Lower middle income"
2013,"GUINEA-BISSAU","GNB",0.145722021990242,616.159928711499,47.569479,64.2,41.4,99.4,7.03943443,1697753,"81","17.1557987744749","Sub-Saharan Africa","Low income"
2013,"GUYANA","GUY",2.64322603087956,5576.25021487173,21.66481921,28.8,21.3,35,3.80231309,747420,"99","85.4934096999284","Latin America and Caribbean","High income"
2013,"HAITI","HTI",0.258338055000553,1452.31354765263,18.71624801,55.4,27.8,73.9,4.10524035,10261206,"68","30.3333249560335","Latin America and Caribbean","Lower middle income"
2013,"HONDURAS","HND",1.08083592531217,2064.55051938928,28.04343945,18.8,12.7,22.1,8.47723007,8960657,"97","76.7698451271818","Latin America and Caribbean","Lower middle income"
2013,"HUNGARY","HUN",4.12031356861289,13715.0703590361,17.48896034,4.7,3,5.6,7.23183966,9893082,"99","97.9999106339839","Europe and Central Asia","High income"
2013,"ICELAND","ISL",6.27555874031702,49804.9829978371,6.091801055,2.1,1.3,2.6,8.17555237,323764,"91","98.7839882012759","Europe and Central Asia","High income"
2013,"INDIA","IND",1.52767440026001,1438.05699513067,89.45226202,38.8,28.2,49.1,3.74944186,1291132063,"83","51.6944537516583","South Asia","Lower middle income"
2013,"INDONESIA","IDN",1.77040203245853,3602.88551680629,20.01905868,25,15.4,30,2.86934805,253275918,"87","68.4990104492093","East Asia and Pacific","Upper middle income"
2013,"IRAN, ISLAMIC REP.","IRN",7.43960075518748,6280.68186752661,41.23888443,14.4,10.9,16.8,5.54722023,78458928,"98","87.0030086303861","Middle East and North Africa","Lower middle income"
2013,"IRAQ","IRQ",3.92042117367214,6612.90225210234,51.54630059,26.3,18.2,31.7,2.81939769,35481800,"73","88.2564836586456","Middle East and North Africa","Upper middle income"
2013,"IRELAND","IRL",7.71834346349422,51546.3547634549,8.786223954,3.3,2.5,3.9,10.30873108,4623816,"93","89.6783662090079","Europe and Central Asia","High income"
2013,"ISRAEL","ISR",8.31348098517278,36941.8423573582,23.00431254,3.3,2.2,4.1,7.04248762,8059500,"98","99.9813938876175","Middle East and North Africa","High income"
2013,"ITALY","ITA",5.75187766207853,35560.0814062291,18.13743581,3.1,2.2,3.7,8.77543831,60233948,"90","99.8855737262024","Europe and Central Asia","High income"
2013,"JAMAICA","JAM",2.66929522571795,5143.72217220643,14.95906723,13.7,13.4,15.9,4.95443439,2773129,"94","85.3991562066654","Latin America and Caribbean","Upper middle income"
2013,"JAPAN","JPN",9.94449527247048,40898.6478964744,13.36533634,2.1,1,2.9,10.67438698,127445000,"95","99.9642053178424","East Asia and Pacific","High income"
2013,"JORDAN","JOR",3.09347308459958,4477.61832070861,35.54875145,15.9,10.9,18.5,7.16592407,7694814,"97","97.7279465127473","Middle East and North Africa","Lower middle income"
2013,"KAZAKHSTAN","KAZ",15.2631047859855,13890.6339998972,22.85330812,13,7.3,14.6,2.66286707,17035551,"99","97.6014267255777","Europe and Central Asia","Upper middle income"
2013,"KENYA","KEN",0.32120873806002,1376.8292062766,28.08814029,36,21.9,50.1,4.93100405,44792368,"94","32.9047720711466","Sub-Saharan Africa","Lower middle income"
2013,"KIRIBATI","KIR",0.563052130861081,1628.64244178521,9.738884647,46.8,24.3,60.7,9.50958157,113311,"91","41.7876457261362","East Asia and Pacific","Lower middle income"
2013,"KOREA, REP.","KOR",11.8900369278382,27182.7343101936,27.53881372,3.2,1.7,3.7,6.24789429,50428893,"99","99.9284673511397","East Asia and Pacific","High income"
2013,"KUWAIT","KWT",23.9581430833469,47762.7223166767,66.7946724,8.2,5.1,9.6,2.48789287,3646518,"99","100","Middle East and North Africa","High income"
2013,"KYRGYZ REPUBLIC","KGZ",1.65308762850549,1282.43824730088,28.77509614,21.9,15.6,24.7,8.18745136,5719600,"99","96.4002621170474","Europe and Central Asia","Lower middle income"
2013,"LAO PDR","LAO",0.630353375423551,1815.44023790527,24.66969698,45.7,26.2,59,2.39984965,6600742,"78","64.20894901057","East Asia and Pacific","Lower middle income"
2013,"LATVIA","LVA",3.7027854362936,15007.4918561719,15.55702788,5.1,3.2,6.1,5.40874767,2012647,"96","90.833237369541","Europe and Central Asia","High income"
2013,"LEBANON","LBN",4.0931695513758,8255.20921057153,31.07383788,8.6,5.8,10,7.06355858,5678851,"82","91.3246909618227","Middle East and North Africa","Lower middle income"
2013,"LESOTHO","LSO",1.06391750191303,1141.36103810369,31.82818232,64.9,38.1,85.1,9.50640392,2073939,"90","36.6264406630214","Sub-Saharan Africa","Lower middle income"
2013,"LIBERIA","LBR",0.204460357783604,717.635753333907,44.1458674,66.9,32.3,92,8.29568386,4427313,"74","17.4748084783238","Sub-Saharan Africa","Low income"
2013,"LITHUANIA","LTU",3.83106540275195,15729.6524666512,13.0277502,4.1,2.4,5.1,6.12593651,2957689,"93","90.665902279155","Europe and Central Asia","High income"
2013,"LUXEMBOURG","LUX",18.7229461130742,120000.14072986,11.90044543,2.3,1.6,2.8,5.23557377,543360,"99","97.6217560843346","Europe and Central Asia","High income"
2013,"MADAGASCAR","MDG",0.124225069169491,526.688019705349,19.70239888,45.8,24.3,67,3.73896885,23588073,"64","10.0796108080669","Sub-Saharan Africa","Low income"
2013,"MALAWI","MWI",0.0720340847219384,501.19717297875,26.47693677,42.8,23.9,64.5,8.22379494,16024775,"88","29.6470619862229","Sub-Saharan Africa","Low income"
2013,"MALAYSIA","MYS",7.40295101276076,10727.6705533054,18.5277661,6.9,4.1,8.1,3.51276922,30134807,"95","95.1612689693387","East Asia and Pacific","Upper middle income"
2013,"MALDIVES","MDV",2.8161246531313,8222.55802191859,12.45355352,9.7,6.1,11.3,8.15509319,400728,"99","91.5580636141333","South Asia","Upper middle income"
2013,"MALI","MLI",0.165466627828822,778.797053031814,52.78016724,73.2,37.9,122.5,3.96408701,17004033,"62","34.5171909966045","Sub-Saharan Africa","Low income"
2013,"MALTA","MLT",5.56733268070062,24769.4496027657,13.32212417,5.9,4.5,6.7,8.49665833,425967,"99","99.9646426741923","Middle East and North Africa","High income"
2013,"MARSHALL ISLANDS","MHL",2.77107026016514,3611.69964168874,9.377626462,30.4,17.4,37.3,13.46883583,51352,"79","84.1230311092403","East Asia and Pacific","Upper middle income"
2013,"MAURITANIA","MRT",0.561374035889787,1929.77566068946,60.78226417,39,26.9,51.9,2.86799884,3742959,"80","37.8596791899108","Sub-Saharan Africa","Lower middle income"
2013,"MAURITIUS","MUS",3.032741374202,9764.64402458295,15.17960022,13,9.4,14.9,4.68303633,1258927,"99","95.4787720221817","Sub-Saharan Africa","Upper middle income"
2013,"MEXICO","MEX",4.05605522675517,10865.6872912453,23.60777306,14.9,8.5,17.3,5.80923605,117290686,"89","86.9732305633495","Latin America and Caribbean","Upper middle income"
2013,"MOLDOVA","MDA",2.5114021117949,3321.04391689154,17.57367294,14,12.2,16.3,8.68300343,2859558,"91","78.9242178717652","Europe and Central Asia","Upper middle income"
2013,"MONGOLIA","MNG",6.46156111815428,4422.30087597824,37.88969103,18.3,10,21.5,4.08932018,2845153,"97","60.3456671818311","East Asia and Pacific","Lower middle income"
2013,"MONTENEGRO","MNE",3.64983008884317,7188.86244459578,24.01188607,4.3,3.1,5,8.47144604,621207,"88","94.438754471895","Europe and Central Asia","Upper middle income"
2013,"MOROCCO","MAR",1.70383108247846,3377.6435546875,29.38557188,22.7,16.3,26.4,5.68746853,33803527,"99","80.7418404189432","Middle East and North Africa","Lower middle income"
2013,"MOZAMBIQUE","MOZ",0.164364969672772,672.203988558972,23.70516014,63.4,32.4,92.1,6.12556028,25251731,"86","25.1776607454077","Sub-Saharan Africa","Low income"
2013,"MYANMAR","MMR",0.268370130397576,1195.93779969734,36.13453786,43.5,26.4,55.9,3.20071578,50648334,"86","70.2923176898012","East Asia and Pacific","Lower middle income"
2013,"NAMIBIA","NAM",1.70668311779035,5463.03136620996,26.65148554,36,21.7,48.1,9.06448746,2204510,"82","33.2190608656143","Sub-Saharan Africa","Upper middle income"
2013,"NAURU","NRU",4.42304095754629,8825.97522077303,5.299076463,28.9,22.6,35.1,9.4396801,10694,"97","65.8336228454709","East Asia and Pacific","High income"
2013,"NEPAL","NPL",0.222332150237633,809.384457748037,86.3556379,32,23.2,39.4,4.63012981,27381555,"88","51.7595632493705","South Asia","Lower middle income"
2013,"NETHERLANDS","NLD",9.34814101422768,52198.8975607458,12.72082828,3.5,2.7,4.1,10.58363628,16804432,"96","97.7588906600023","Europe and Central Asia","High income"
2013,"NEW ZEALAND","NZL",7.17802390761126,42976.6495882584,6.263099945,4.8,3.3,5.8,9.36019325,4442100,"92","99.9999995940721","East Asia and Pacific","High income"
2013,"NICARAGUA","NIC",0.73100554811199,1794.78256608089,23.46972436,17.8,12.7,20.8,7.63869238,6119379,"99","69.8936029746752","Latin America and Caribbean","Lower middle income"
2013,"NIGER","NER",0.105880498031464,548.157849006161,70.63492378,62.4,33.7,123.4,4.46636009,18653199,"80","11.8947265091648","Sub-Saharan Africa","Low income"
2013,"NIGERIA","NGA",0.618778681422468,2976.75673612767,59.6854016,81.1,37.4,129.6,3.4206934,174726123,"43","37.3360752432271","Sub-Saharan Africa","Lower middle income"
2013,"NORTH MACEDONIA","MKD",3.80914636982372,5241.05363860085,33.90486411,9.4,7.3,10.6,6.71928358,2064032,"96","94.1223718660981","Europe and Central Asia","Upper middle income"
2013,"NORWAY","NOR",7.80116949624017,103553.840134417,7.27897533,2.4,1.7,2.9,8.92953396,5079623,"93","98.0591413909472","Europe and Central Asia","High income"
2013,"OMAN","OMN",16.5105274741398,23563.9405992228,44.05922815,9.8,5.1,11.4,2.85995984,3816680,"99","98.4864180180041","Middle East and North Africa","High income"
2013,"PAKISTAN","PAK",0.710993636907017,1126.04077606401,66.84634548,65.5,47.2,80.7,2.40178362,205337562,"68","54.900510974858","South Asia","Lower middle income"
2013,"PALAU","PLW",12.4178601516428,12418.8261724235,6.669478845,19.5,11.2,21.1,12.17709541,17805,"99","96.63291906179","East Asia and Pacific","Upper middle income"
2013,"PANAMA","PAN",2.68275540120307,11932.2862205866,15.47718389,15.4,10.1,18,6.75967455,3821556,"92","76.3657176616305","Latin America and Caribbean","High income"
2013,"PAPUA NEW GUINEA","PNG",0.633608578219704,2578.49864720758,16.10736574,42.1,24.8,53.8,2.99727893,8245627,"72","18.7693746653101","East Asia and Pacific","Lower middle income"
2013,"PARAGUAY","PRY",0.882701828211158,6435.82655022784,14.43912959,20,12.6,23.6,6.0642848,6005652,"88","85.4337129192793","Latin America and Caribbean","Upper middle income"
2013,"PERU","PER",1.65625408117878,6697.18768268879,29.50216912,13.7,8.7,17.6,4.76056957,30038809,"85","73.1191935443661","Latin America and Caribbean","Upper middle income"
2013,"PHILIPPINES","PHL",0.957913716180866,2847.56795417743,21.81288679,24,14.5,30.6,4.27408695,99700107,"83","74.3799524340426","East Asia and Pacific","Lower middle income"
2013,"POLAND","POL",7.84182079398329,13558.3425613478,23.69389027,4.5,3.1,5.2,6.41485739,38040196,"98","96.3180146164428","Europe and Central Asia","High income"
2013,"PORTUGAL","PRT",4.45193522799156,21653.1959752226,8.917701837,3,2.1,3.7,9.40486622,10457295,"98","99.0965393431923","Europe and Central Asia","High income"
2013,"QATAR","QAT",37.6028800771898,97630.8255152088,81.2898681,7.2,4.1,8.4,2.07620168,2035501,"97","99.9365474330889","Middle East and North Africa","High income"
2013,"ROMANIA","ROU",3.60747135176666,9497.20742687855,16.48954454,8.9,4.9,10.6,5.19664145,19983693,"92","81.5137517175071","Europe and Central Asia","High income"
2013,"RUSSIAN FEDERATION","RUS",11.3770043056089,15974.623046875,13.90976132,7.6,4.6,9.5,5.08104897,143506995,"98","87.3411074882743","Europe and Central Asia","Upper middle income"
2013,"RWANDA","RWA",0.0814036130740856,704.423523628556,38.04487801,37.3,20.8,52.2,6.77649164,11101350,"95","63.0741145901109","Sub-Saharan Africa","Low income"
2013,"SAMOA","WSM",0.983800059018,3989.8982485629,10.86783061,16.2,7.6,19,6.44109249,199939,"92","94.6997600876247","East Asia and Pacific","Lower middle income"
2013,"SAO TOME AND PRINCIPE","STP",0.62604189784111,1551.19290457442,30.76797737,22,13.3,27.8,7.93743753,193757,"91","37.1493809462961","Sub-Saharan Africa","Lower middle income"
2013,"SAUDI ARABIA","SAU",15.9839190651263,23945.5123106892,65.06263762,8.8,5.3,10.2,4.46568966,31482498,"98","95.2746946015931","Middle East and North Africa","High income"
2013,"SENEGAL","SEN",0.589383332771876,1391.53219002002,53.04187379,38.2,25.3,56.7,4.38573599,13595566,"84","50.6907763152699","Sub-Saharan Africa","Lower middle income"
2013,"SERBIA","SRB",6.48682910923473,6755.07367461629,28.69870346,5.9,4.4,6.8,9.31232452,7164132,"92","97.0086967510809","Europe and Central Asia","Upper middle income"
2013,"SEYCHELLES","SYC",4.58259680485608,14729.6270299959,15.87951496,12.4,8.9,14.4,4.50912523,89949,"97","98.5748765284613","Sub-Saharan Africa","High income"
2013,"SIERRA LEONE","SLE",0.148000124625638,706.452665201504,44.13942031,98,36.6,141.9,11.56771851,6964859,"85","15.067603703245","Sub-Saharan Africa","Low income"
2013,"SINGAPORE","SGP",8.13316955483092,56967.4257940383,18.59998502,2.2,1.1,2.8,3.68562651,5399162,"95","100","East Asia and Pacific","High income"
2013,"SLOVAK REPUBLIC","SVK",6.08128765083193,18276.0095516548,19.63711495,5.4,3.2,6.5,7.52300453,5413393,"98","97.7141262184923","Europe and Central Asia","High income"
2013,"SLOVENIA","SVN",7.06234559720537,23503.2824850257,18.4258514,2.3,1.7,2.8,8.74028301,2059953,"94","98.7381003514252","Europe and Central Asia","High income"
2013,"SOLOMON ISLANDS","SLB",0.667965966361303,2208.08525325958,12.07044801,20.4,9.8,24.1,4.58325481,582365,"76","29.8293253436723","East Asia and Pacific","Lower middle income"
2013,"SOUTH AFRICA","ZAF",8.11643495398564,7441.23085399675,28.7701453,31,11.1,39.6,8.10322285,53873616,"78","70.651821622223","Sub-Saharan Africa","Upper middle income"
2013,"SPAIN","ESP",5.22940078672168,29077.1820557566,10.3607232,2.9,2,3.5,9.06693172,46620045,"95","99.8991719521826","Europe and Central Asia","High income"
2013,"SRI LANKA","LKA",0.683729265092783,3643.83244853816,22.99523942,8.4,5.9,9.9,3.82699037,21131756,"99","87.3903117492911","South Asia","Lower middle income"
2013,"ST. KITTS AND NEVIS","KNA",4.75642179747524,18315.914675326,7.730147535,14.5,11.6,17.3,5.04429483,47767,"99","94.9535945166888","Latin America and Caribbean","High income"
2013,"ST. LUCIA","LCA",2.91071284875099,9542.71357425779,20.17665798,18.6,12.8,21,5.14058971,173978,"99","82.9738170566278","Latin America and Caribbean","Upper middle income"
2013,"ST. VINCENT AND THE GRENADINES","VCT",2.10609585853886,7117.55476276649,19.94906515,16.3,11.5,18,4.24191046,107450,"99","87.8905508121517","Latin America and Caribbean","Upper middle income"
2013,"SUDAN","SDN",0.440480408496594,1834.56115722656,52.4865762,47.5,31,69.9,6.96487474,35990704,"85","32.2863939533756","Sub-Saharan Africa","Low income"
2013,"SURINAME","SUR",4.06032836419025,9124.54109297075,22.56714849,19.3,13.7,21.6,4.48738098,563947,"81","85.1304156970837","Latin America and Caribbean","Upper middle income"
